enrollment,direct_certification,meps_poverty_pct,meps_mod_poverty_pct,title_i_binary,school_level_clean_High,school_level_clean_Middle,school_level_clean_Other,school_type_clean_Regular school,school_type_clean_Specialized,charter_Yes,y
261.0,243.0,31.77084,41.962036,1,False,False,False,True,False,False,1
50.0,39.0,26.499323,28.17554,1,False,False,False,True,False,False,1
339.0,300.0,31.860273,40.37354,1,False,True,False,True,False,False,1
749.0,522.0,26.270645,31.999346,1,False,False,False,True,False,False,1
318.0,181.0,19.141218,19.022457,1,False,False,False,True,False,False,0
801.0,149.0,5.767727,6.12944,0,False,True,False,True,False,False,0
330.0,15.0,2.034601,6.970951,0,False,True,False,True,False,False,0
319.0,101.0,10.325913,9.711758,0,False,False,False,True,False,False,0
296.0,16.0,1.161845,0.262123,0,False,False,False,True,False,False,0
457.0,91.0,6.565955,6.3,1,False,False,False,True,False,False,0
310.0,54.0,5.355039,5.588539,1,False,False,False,True,False,False,0
862.0,77.0,1.868166,2.460161,0,True,False,False,True,False,False,0
836.0,81.0,3.829835,4.42183,0,False,True,False,True,False,False,0
945.0,102.0,4.215389,5.684228,0,False,True,False,True,False,False,0
1351.0,87.0,0.998027,2.508055,0,True,False,False,True,False,False,0
490.0,17.0,0.486122,2.434069,0,False,False,False,True,False,False,0
221.0,101.0,17.89694,22.804197,1,False,False,False,True,False,False,1
459.0,257.0,23.186113,21.867092,1,False,False,False,True,False,False,1
615.0,146.0,7.036253,8.169792,0,True,False,False,True,False,False,0
1421.0,128.0,3.592059,5.540006,0,False,True,False,True,False,False,0
482.0,143.0,10.803067,11.936606,0,False,True,False,True,False,False,0
291.0,26.0,5.064383,7.712298,1,False,False,False,True,False,False,0
405.0,29.0,1.774418,2.79584,0,False,False,False,True,False,False,0
378.0,75.0,8.871068,9.606617,1,False,False,False,True,False,False,0
425.0,160.0,12.415056,9.708187,1,False,False,False,True,False,False,1
458.0,183.0,13.221055,13.830042,1,False,False,False,True,False,False,1
887.0,42.0,2.100778,3.934111,0,False,True,False,True,False,False,0
736.0,118.0,6.043928,6.078761,0,False,True,False,True,False,False,0
183.0,154.0,28.122086,36.635353,1,True,False,False,False,True,False,1
446.0,24.0,1.153386,3.84349,1,False,False,False,True,False,False,0
640.0,452.0,26.595964,28.272182,1,False,False,False,True,False,False,1
1317.0,311.0,6.992428,7.120744,0,True,False,False,True,False,False,0
383.0,48.0,3.649442,4.241437,1,False,False,False,True,False,False,0
404.0,47.0,6.006392,10.942742,1,False,False,False,True,False,False,0
333.0,120.0,11.852765,14.612966,0,False,False,False,True,False,False,0
290.0,23.0,2.043358,2.938463,0,False,False,False,True,False,False,0
411.0,28.0,2.825914,1.657142,1,False,True,False,True,False,False,0
606.0,472.0,26.46016,27.893486,1,False,False,False,True,False,False,1
298.0,14.0,3.585653,7.525246,0,False,False,False,True,False,False,0
965.0,356.0,12.151238,12.271709,1,False,False,False,True,False,False,0
566.0,315.0,18.699863,21.045353,1,False,False,False,True,False,False,1
319.0,89.0,9.01296,6.631014,0,False,False,False,True,False,False,0
433.0,86.0,6.207389,4.499599,1,False,False,False,True,False,False,0
404.0,116.0,11.967497,13.400826,1,False,False,False,True,False,False,0
821.0,559.0,24.212564,25.645893,0,False,True,False,True,False,False,1
1389.0,631.0,14.606136,16.039463,0,True,False,False,False,True,False,0
182.0,40.0,6.946137,7.074454,0,False,False,False,True,False,False,0
565.0,399.0,28.291744,33.199,1,False,False,False,False,False,False,1
407.0,42.0,2.876967,1.977244,0,False,False,False,True,False,False,0
1285.0,449.0,12.027964,14.231216,1,False,True,False,True,False,False,1
484.0,264.0,19.837614,24.423328,1,False,False,False,True,False,False,1
421.0,14.0,1.815155,0.0,0,False,False,False,True,False,False,0
292.0,58.0,7.634131,5.808256,1,False,False,False,True,False,False,0
730.0,303.0,15.249806,23.86742,1,False,False,False,True,False,False,0
441.0,169.0,14.129173,14.433934,1,False,False,False,True,False,False,0
356.0,23.0,2.918339,2.855032,0,False,False,False,True,False,False,0
81.0,21.0,10.596853,18.4,0,False,False,False,True,False,False,0
1425.0,530.0,13.738486,12.536589,1,False,False,True,True,False,True,0
939.0,287.0,11.39957,10.265774,1,False,True,False,True,False,False,0
452.0,97.0,5.663813,4.859073,0,True,False,False,True,False,False,0
218.0,103.0,17.269806,19.537003,1,False,False,False,True,False,False,0
259.0,112.0,15.860781,20.446495,1,False,False,False,True,False,False,0
669.0,289.0,17.483007,26.10062,1,False,False,False,True,False,False,0
783.0,542.0,25.001383,27.412271,1,False,False,False,True,False,False,1
502.0,320.0,24.712471,24.307413,1,False,False,False,True,False,False,1
317.0,74.0,8.858911,7.725115,0,False,False,False,True,False,False,0
527.0,202.0,11.60632,19.700954,1,False,False,True,True,False,True,0
1864.0,91.0,0.0,0.428728,0,True,False,False,True,False,False,0
538.0,136.0,8.748638,6.875926,1,False,False,False,True,False,False,0
952.0,58.0,0.263039,2.466291,0,False,False,True,True,False,True,0
1222.0,277.0,6.088717,7.729972,0,True,False,False,True,False,False,0
562.0,131.0,7.93508,9.576336,0,False,True,False,True,False,False,0
417.0,82.0,4.22344,2.350726,0,False,True,False,True,False,False,0
564.0,184.0,15.382677,14.391154,1,False,False,False,True,False,False,0
245.0,10.0,0.0,2.806994,0,False,False,False,True,False,False,0
473.0,42.0,2.978318,5.439636,1,False,False,False,True,False,False,0
706.0,40.0,2.638624,4.033982,1,False,False,False,True,False,False,0
514.0,354.0,26.49898,33.376713,1,False,False,False,True,False,False,1
411.0,163.0,17.858128,26.542992,1,False,False,False,True,False,False,0
548.0,382.0,26.810635,29.22152,1,False,False,False,True,False,False,1
1443.0,80.0,0.0,2.6,0,True,False,False,True,False,False,0
276.0,189.0,24.74006,33.424927,1,False,False,False,True,False,False,1
384.0,28.0,3.210735,4.184578,0,False,False,False,True,False,False,0
282.0,146.0,18.862108,18.178766,0,False,False,False,True,False,False,1
324.0,174.0,19.548004,21.95889,1,False,False,False,True,False,True,0
440.0,5.0,1.044908,2.180417,0,False,False,False,True,False,False,0
388.0,92.0,10.626081,10.672338,1,False,False,False,True,False,False,0
594.0,87.0,3.266317,3.312574,0,True,False,False,True,False,False,0
679.0,152.0,7.610046,7.656303,0,False,True,False,True,False,False,0
926.0,203.0,5.462302,11.154554,0,True,False,False,True,False,False,0
432.0,92.0,6.862572,12.554825,0,False,True,False,True,False,False,0
379.0,73.0,10.680764,10.910333,0,False,False,False,True,False,False,0
395.0,40.0,4.208238,4.315071,1,False,False,False,True,False,False,0
1806.0,113.0,0.314344,0.0,0,True,False,False,True,False,False,0
532.0,40.0,2.37887,1.431866,1,False,True,False,True,False,False,0
408.0,60.0,5.028412,6.352661,1,False,False,False,True,False,False,0
158.0,27.0,5.866805,9.9,1,False,False,False,True,False,False,1
341.0,20.0,2.708779,2.996503,0,False,False,False,True,False,False,0
552.0,32.0,2.684853,3.22675,0,False,False,False,True,False,False,0
464.0,35.0,2.387423,2.124285,0,False,True,False,True,False,False,0
223.0,137.0,19.729486,27.824121,1,True,False,False,False,False,False,0
725.0,78.0,1.898327,1.194474,0,True,False,False,True,False,False,0
421.0,119.0,10.590848,10.659965,1,False,False,False,True,False,False,0
307.0,152.0,15.540585,16.358067,1,False,True,False,True,False,True,1
1290.0,133.0,1.740501,2.207966,0,True,False,False,True,False,False,0
571.0,370.0,22.533539,29.411274,1,False,True,False,True,False,False,1
428.0,229.0,22.729784,21.73826,1,False,False,False,True,False,False,0
559.0,355.0,22.078814,25.671328,1,False,True,False,True,False,False,1
270.0,208.0,27.751583,36.436447,1,False,False,False,True,False,False,1
458.0,123.0,10.094671,12.82236,1,False,False,False,True,False,False,0
466.0,29.0,1.922988,2.896832,0,False,True,False,True,False,False,0
216.0,54.0,9.441649,7.926083,1,False,False,False,True,False,False,0
487.0,221.0,15.700799,15.926523,0,False,True,False,True,False,False,1
744.0,77.0,1.754359,1.752638,0,True,False,False,True,False,False,0
587.0,87.0,4.948292,4.94657,1,False,True,False,True,False,False,0
1103.0,248.0,6.024106,8.227358,1,True,False,False,False,True,False,0
417.0,69.0,6.467264,5.763411,1,False,False,False,True,False,False,0
268.0,75.0,10.491988,10.935731,0,False,False,False,True,False,False,0
577.0,327.0,22.22389,19.032127,1,False,False,False,True,False,False,1
358.0,162.0,14.035073,10.843309,0,True,False,False,True,False,False,0
387.0,172.0,15.371656,12.179894,1,False,True,False,True,False,False,1
549.0,135.0,10.935308,11.477204,1,False,False,False,True,False,False,0
470.0,144.0,10.513778,10.95752,0,False,True,False,True,False,False,0
1111.0,460.0,15.220239,16.03772,1,False,False,True,True,False,True,0
63.0,29.0,14.30965,14.614409,0,True,False,False,False,False,False,0
1671.0,428.0,7.125183,7.429943,0,True,False,False,True,False,False,0
624.0,101.0,5.428505,4.751838,0,False,True,False,True,False,False,0
795.0,121.0,3.468168,2.791501,0,True,False,False,True,False,False,0
308.0,119.0,14.239788,12.888746,1,False,False,False,True,False,False,1
319.0,76.0,8.116234,4.790417,0,True,False,False,True,False,False,0
409.0,103.0,6.973871,16.39796,1,True,False,False,True,False,False,0
395.0,87.0,7.483183,16.907274,1,False,True,False,True,False,False,0
525.0,165.0,11.70363,12.212536,1,False,False,False,True,False,False,0
2123.0,1172.0,17.537348,18.35483,0,True,False,False,True,False,False,0
545.0,301.0,19.166473,18.761415,1,False,True,False,True,False,False,1
285.0,100.0,12.99115,12.094729,1,False,False,False,True,False,False,0
277.0,72.0,9.790974,8.077776,1,False,False,False,True,False,False,1
46.0,41.0,31.095022,39.77989,1,False,True,False,True,False,False,1
593.0,40.0,3.018511,2.071507,0,False,False,False,True,False,False,0
692.0,301.0,15.950108,17.417812,1,False,False,False,True,False,False,1
290.0,116.0,13.105655,16.693611,1,False,False,False,True,False,True,0
1866.0,475.0,8.690147,12.278104,0,True,False,False,True,False,False,0
754.0,243.0,11.073178,14.661135,1,False,True,False,True,False,False,0
852.0,275.0,12.002158,15.590115,1,False,False,False,True,False,False,0
425.0,212.0,18.196838,21.835714,1,False,False,False,True,False,False,0
530.0,316.0,24.882473,24.477415,1,False,False,False,True,False,False,1
443.0,181.0,12.489123,8.892933,1,True,False,False,True,False,False,0
327.0,148.0,16.570381,17.783895,1,False,False,False,True,False,False,0
1114.0,298.0,7.525268,6.774843,1,True,False,False,False,True,False,0
392.0,282.0,23.43196,32.116825,1,False,False,True,True,False,True,1
370.0,159.0,17.403545,26.021158,1,False,False,False,True,False,False,0
306.0,46.0,3.505537,4.829786,1,False,False,False,True,False,False,0
580.0,135.0,8.834989,8.03025,1,False,False,False,True,False,False,0
125.0,34.0,11.853614,11.018168,1,False,False,False,True,False,False,0
888.0,69.0,0.846835,1.117191,1,True,False,False,True,False,False,0
883.0,369.0,16.969728,19.28282,1,False,False,False,True,False,False,0
350.0,105.0,11.200968,11.644712,0,False,False,False,True,False,False,0
355.0,159.0,16.404581,16.697906,1,False,False,False,True,False,False,1
329.0,130.0,16.186344,24.280981,1,False,False,False,True,False,False,1
710.0,96.0,2.870352,2.481422,0,True,False,False,True,False,False,0
788.0,414.0,18.219507,21.858383,1,False,True,False,True,False,False,0
739.0,115.0,5.208828,2.97552,0,True,False,False,True,False,False,0
711.0,123.0,8.352671,6.119363,0,False,False,False,True,False,False,0
1264.0,82.0,0.39542,1.74845,0,True,False,False,True,False,False,0
558.0,430.0,29.397852,28.195953,1,False,False,False,True,False,False,1
652.0,157.0,8.206066,9.860586,1,False,True,False,True,False,False,0
347.0,171.0,18.00865,18.238218,1,False,False,False,True,False,True,0
447.0,24.0,2.540835,2.277697,0,False,False,False,True,False,True,0
804.0,290.0,12.424873,11.620047,0,False,True,False,True,False,False,1
236.0,31.0,5.266999,4.275475,0,False,False,False,True,False,False,0
385.0,103.0,10.058553,11.699808,1,False,False,False,True,False,False,0
624.0,56.0,3.802812,4.553556,0,False,False,False,True,False,False,0
257.0,161.0,21.073925,22.287441,1,False,False,False,True,False,True,1
537.0,99.0,6.340818,7.584393,1,False,False,False,True,False,False,0
392.0,43.0,1.16403,2.407604,0,False,True,False,True,False,False,0
356.0,149.0,12.846203,10.154079,1,False,False,True,True,False,True,0
190.0,34.0,6.150454,5.1,1,False,False,False,True,False,False,0
176.0,55.0,13.27866,10.392303,1,False,False,False,True,False,False,1
255.0,22.0,3.680748,7.282288,1,False,False,False,True,False,False,0
297.0,117.0,14.506351,16.917238,1,False,False,False,True,False,False,0
1285.0,306.0,6.491767,7.000673,0,True,False,False,True,False,False,0
525.0,61.0,3.821599,1.744487,0,False,True,False,True,False,False,0
1376.0,209.0,3.457199,3.199392,0,True,False,False,True,False,False,0
383.0,25.0,2.941823,3.915667,0,False,False,False,True,False,False,0
628.0,108.0,5.784436,7.650437,1,False,True,False,True,False,False,0
480.0,53.0,3.618439,3.734755,1,False,True,False,True,False,False,0
448.0,80.0,4.396038,2.570162,0,True,False,False,True,False,False,0
1206.0,121.0,1.643066,1.70569,1,True,False,False,False,True,False,0
585.0,424.0,27.78551,35.880142,1,False,False,False,True,False,False,1
413.0,24.0,2.68979,3.118518,1,False,False,False,True,False,False,0
614.0,29.0,1.395176,1.33187,0,False,True,False,True,False,False,0
867.0,197.0,6.107813,5.708013,1,True,False,False,False,True,False,0
426.0,28.0,2.957781,7.597775,0,False,False,False,True,False,False,0
447.0,195.0,13.462509,21.557146,1,True,False,False,False,False,False,0
193.0,128.0,23.069302,31.163937,0,True,False,False,False,False,False,1
680.0,200.0,8.468258,16.562893,1,False,False,True,True,False,True,0
500.0,280.0,17.817116,25.911749,1,True,False,False,True,False,False,0
404.0,227.0,16.269363,24.363998,1,True,False,False,True,False,True,0
476.0,291.0,19.630314,27.72495,1,False,False,True,True,False,True,1
378.0,228.0,19.336273,27.43091,1,True,False,False,True,False,False,0
1698.0,538.0,10.88184,18.976475,1,True,False,False,True,False,False,0
2403.0,377.0,5.253568,13.348204,1,True,False,False,True,False,False,0
415.0,162.0,11.854726,19.949362,1,False,False,True,True,False,True,0
955.0,461.0,17.654222,25.748857,1,False,False,False,True,False,True,1
296.0,118.0,17.930433,26.025068,1,False,False,False,True,False,False,1
436.0,108.0,6.828646,9.680737,0,True,False,False,True,False,False,0
711.0,156.0,7.453491,10.305582,1,False,True,False,True,False,False,0
433.0,117.0,11.790554,14.642646,0,False,False,False,True,False,False,0
452.0,300.0,25.636696,29.275572,1,False,False,False,True,False,False,0
417.0,43.0,4.273392,2.19628,0,False,False,False,True,False,False,0
366.0,137.0,13.815908,17.454784,0,False,False,False,True,False,False,0
567.0,36.0,2.879117,3.853409,1,False,False,False,True,False,False,0
378.0,50.0,5.299342,5.415658,1,False,False,False,True,False,False,0
293.0,25.0,2.856197,3.2,1,False,False,False,True,False,False,0
476.0,18.0,1.975639,2.443104,0,False,False,False,True,False,False,0
616.0,199.0,12.01208,13.66653,0,False,False,False,True,False,False,0
1755.0,314.0,4.408211,4.477327,0,True,False,False,True,False,False,0
389.0,251.0,26.607233,27.454952,1,False,False,False,True,False,False,1
1296.0,690.0,18.466753,23.052467,1,False,True,False,True,False,False,1
282.0,165.0,21.232819,25.818533,1,False,False,False,True,False,False,1
267.0,146.0,19.909454,28.00409,1,False,False,False,True,False,True,1
266.0,90.0,14.188081,16.230621,1,False,False,False,True,False,False,1
565.0,28.0,2.388813,3.363105,1,False,False,False,True,False,False,0
506.0,61.0,3.975112,6.286531,0,False,True,False,True,False,False,0
1512.0,181.0,2.324883,4.636302,0,True,False,False,True,False,False,0
536.0,101.0,8.913189,7.250948,1,False,False,False,True,False,False,0
811.0,495.0,19.589016,27.683651,1,True,False,False,True,False,False,0
323.0,296.0,32.890137,41.575,1,False,False,False,True,False,False,1
285.0,50.0,6.026993,8.3,1,False,False,False,True,False,False,0
1009.0,236.0,7.963189,8.472094,0,False,True,False,True,False,False,0
468.0,80.0,4.127521,4.603477,1,True,False,False,False,True,False,0
1303.0,341.0,7.321159,6.516333,1,True,False,False,False,True,False,0
375.0,139.0,12.775685,13.219428,0,False,True,False,True,False,False,0
553.0,23.0,2.10851,1.914222,0,False,False,False,True,False,False,0
177.0,114.0,20.775154,21.00088,0,True,False,False,True,False,False,1
4264.0,1997.0,14.591921,14.817645,0,True,False,False,True,False,False,0
684.0,36.0,1.585193,4.225514,1,False,False,True,True,False,False,0
1608.0,730.0,16.625538,24.720173,1,False,False,True,True,False,True,0
318.0,78.0,8.484563,14.1,1,False,False,False,True,False,False,0
632.0,333.0,19.184706,19.410429,1,False,False,False,True,False,False,1
2009.0,235.0,2.228635,2.372735,0,True,False,False,True,False,False,0
497.0,55.0,6.176788,5.017656,0,False,False,False,True,False,False,0
463.0,130.0,10.524599,10.537143,1,False,False,False,True,False,False,0
515.0,226.0,16.086063,17.553768,1,False,False,False,True,False,False,1
515.0,60.0,4.744444,5.495188,0,False,False,False,True,False,False,0
514.0,109.0,8.10676,9.067308,1,False,False,False,True,False,False,0
259.0,91.0,14.645696,12.009733,1,False,False,False,True,False,False,0
917.0,137.0,5.110797,4.8,1,False,False,False,True,False,False,0
501.0,47.0,3.945978,4.869222,1,False,False,False,True,False,False,0
1103.0,91.0,1.015715,1.548903,0,True,False,False,True,False,False,0
563.0,309.0,19.045145,17.843246,0,False,True,False,True,False,False,1
1023.0,560.0,17.374104,16.172209,0,True,False,False,True,False,False,0
259.0,182.0,25.370604,24.168705,1,False,False,False,True,False,False,1
495.0,70.0,5.620911,6.620898,0,False,False,False,True,False,False,0
487.0,129.0,11.603334,10.585164,1,False,False,False,True,False,False,0
402.0,28.0,3.095853,1.018742,0,False,False,False,True,False,False,0
456.0,21.0,2.265488,2.694216,0,False,False,False,True,False,False,0
400.0,28.0,3.108107,1.030996,0,False,False,False,True,False,False,0
416.0,126.0,10.390682,12.045132,0,False,True,False,True,False,False,0
409.0,65.0,6.237026,6.794442,1,False,False,False,True,False,False,0
1956.0,535.0,7.736838,7.966407,0,True,False,False,True,False,False,0
261.0,87.0,11.462063,11.691631,0,False,True,False,True,False,False,1
311.0,86.0,12.012915,12.242483,0,False,False,False,True,False,False,0
546.0,207.0,13.073158,14.540861,0,False,True,False,True,False,False,1
376.0,272.0,27.736877,26.53498,1,False,False,False,True,False,False,1
951.0,110.0,2.182686,1.782886,0,True,False,False,True,False,False,0
243.0,35.0,3.187326,3.804027,1,False,True,False,True,False,True,0
623.0,223.0,10.707551,11.324253,1,True,False,False,False,True,False,0
312.0,120.0,15.816137,20.401852,1,False,False,False,True,False,False,0
369.0,108.0,10.943506,10.296594,1,False,False,False,True,False,False,1
590.0,15.0,2.369036,1.7,1,False,False,False,True,False,False,0
381.0,307.0,30.635178,33.046066,1,False,False,False,True,False,False,1
725.0,554.0,27.532286,28.349766,1,False,False,False,True,False,False,0
239.0,113.0,17.281286,18.4948,1,False,False,False,True,False,False,0
29.0,22.0,26.426369,34.521004,1,True,False,False,True,False,False,1
790.0,177.0,10.16645,9.118192,1,False,False,False,True,False,False,0
836.0,150.0,6.046619,4.998361,0,False,False,True,True,False,False,0
721.0,318.0,17.802008,20.212894,1,False,False,False,True,False,False,0
424.0,37.0,5.353434,5.207604,0,False,False,False,True,False,False,0
434.0,51.0,4.779864,5.779851,1,False,False,False,True,False,False,0
696.0,254.0,10.953755,11.549027,1,True,False,False,False,True,False,0
609.0,31.0,4.074021,4.198718,0,False,False,False,True,False,False,0
194.0,59.0,11.346066,11.161125,1,False,False,False,True,False,False,1
386.0,119.0,11.492668,10.845755,1,False,False,False,True,False,False,0
235.0,52.0,7.639864,7.365376,0,False,False,False,True,False,False,0
404.0,21.0,2.474057,7.114051,0,False,False,False,True,False,False,0
358.0,122.0,12.635942,13.144848,1,False,False,False,True,False,False,0
293.0,84.0,10.732617,14.320575,0,False,False,False,True,False,False,0
639.0,158.0,8.433503,8.877245,0,False,True,False,True,False,False,0
402.0,41.0,3.321938,3.023543,0,False,True,False,True,False,False,0
404.0,95.0,8.127967,10.633935,1,False,False,False,True,False,False,1
514.0,418.0,29.25964,28.057743,1,False,False,False,True,False,False,0
464.0,309.0,25.715212,24.513313,1,False,False,False,True,False,False,1
346.0,111.0,11.933168,13.22838,1,False,False,False,True,False,False,1
342.0,78.0,8.670019,9.113762,0,False,False,False,True,False,False,0
458.0,128.0,12.116666,12.162922,1,False,False,False,True,False,False,1
471.0,90.0,7.368569,8.368555,1,False,False,False,True,False,False,0
774.0,49.0,1.960839,0.0,0,False,True,False,True,False,False,0
439.0,40.0,1.422131,1.457518,0,False,False,False,True,False,False,0
507.0,346.0,26.295698,34.39033,1,False,False,False,True,False,False,1
246.0,31.0,5.079115,4.182695,0,False,False,False,True,False,False,0
836.0,300.0,13.271743,15.474995,1,False,False,False,True,False,False,0
484.0,146.0,8.726824,9.574542,1,True,False,False,False,True,False,0
331.0,170.0,18.7166,21.127485,1,False,False,False,True,False,False,0
915.0,78.0,2.732772,2.327742,0,False,True,False,True,False,False,0
558.0,309.0,21.767838,29.862473,1,False,False,False,True,False,False,1
243.0,25.0,4.265058,2.915761,0,False,False,False,True,False,False,0
528.0,251.0,19.00977,18.604712,1,False,False,False,True,False,False,0
910.0,572.0,20.229895,28.324532,1,True,False,False,True,False,False,0
479.0,100.0,7.990856,9.458561,0,False,False,False,True,False,False,0
504.0,356.0,27.136772,26.731714,1,False,False,False,True,False,False,0
704.0,104.0,4.931263,4.180838,0,False,True,False,True,False,False,0
421.0,291.0,24.966269,21.073664,1,False,False,False,True,False,False,1
273.0,94.0,14.398373,15.015073,1,False,False,False,True,False,False,0
1484.0,128.0,1.147702,2.147689,0,True,False,False,True,False,False,0
1545.0,721.0,14.533058,27.327324,1,True,False,False,True,False,False,0
244.0,81.0,13.96364,11.271515,0,False,False,False,True,False,False,0
116.0,46.0,16.236134,14.967201,1,False,False,False,True,False,False,0
298.0,262.0,30.668926,39.35379,1,False,True,False,True,False,False,1
317.0,269.0,29.591724,38.27659,1,False,True,False,True,False,False,1
285.0,210.0,25.66006,34.344925,1,False,True,False,True,False,False,0
578.0,104.0,6.976171,6.58724,0,False,False,False,True,False,False,0
483.0,13.0,0.800993,2.3,1,False,False,False,True,False,False,0
106.0,82.0,26.952904,30.59178,0,False,False,True,False,False,False,1
1430.0,607.0,13.048504,16.687382,0,True,False,False,True,False,False,0
947.0,449.0,14.795622,18.4345,0,True,False,False,True,False,False,0
44.0,8.0,4.613604,4.218195,0,False,False,False,True,False,False,0
377.0,32.0,2.719919,2.421525,0,False,True,False,True,False,False,0
395.0,75.0,4.800285,6.267989,1,False,True,False,True,False,True,0
426.0,170.0,16.324427,15.165293,1,False,False,False,True,False,False,1
279.0,157.0,16.299017,24.393652,1,True,False,False,True,False,True,0
281.0,149.0,15.156343,23.250978,1,True,False,False,True,False,True,0
177.0,126.0,21.54672,23.957607,1,False,False,True,True,False,True,0
497.0,368.0,28.336397,27.134499,1,False,False,False,True,False,False,1
417.0,142.0,12.626985,12.380721,1,False,False,False,True,False,False,0
532.0,346.0,22.617634,21.415735,0,True,False,False,True,False,False,1
335.0,196.0,20.319916,28.41455,1,False,True,False,True,False,False,1
545.0,309.0,19.68297,32.477238,1,False,True,False,True,False,False,1
203.0,164.0,29.07147,27.869574,1,False,False,False,True,False,False,1
206.0,36.0,6.794134,8.265376,1,False,False,False,True,False,False,0
173.0,63.0,12.650129,9.5,1,False,False,False,True,False,False,1
1569.0,687.0,13.519403,18.105118,1,True,False,False,True,False,False,0
539.0,24.0,2.211803,4.437748,1,False,False,False,True,False,False,0
575.0,254.0,16.18825,16.631994,1,False,False,False,True,False,False,0
293.0,96.0,12.173697,13.814952,1,False,False,False,True,False,False,0
706.0,262.0,15.34075,12.297689,1,False,False,False,True,False,False,1
700.0,227.0,13.676012,10.632953,1,False,False,False,True,False,False,1
466.0,155.0,9.816375,6.773315,0,True,False,False,True,False,False,0
504.0,47.0,5.564194,4.693689,1,False,False,False,True,False,False,0
457.0,71.0,7.749515,7.586779,0,False,False,False,True,False,False,0
623.0,390.0,22.67183,27.257544,1,False,False,False,True,False,False,1
359.0,186.0,20.51975,28.614388,1,False,False,True,True,False,True,1
838.0,36.0,1.244865,4.528419,0,False,False,True,True,False,False,0
725.0,80.0,3.615911,4.615898,0,False,True,False,True,False,False,0
248.0,74.0,11.144216,11.872399,1,False,False,False,True,False,False,1
336.0,215.0,24.780655,25.628372,1,False,False,False,True,False,False,1
646.0,258.0,13.083866,12.678809,1,False,False,False,True,False,True,1
705.0,37.0,4.129587,3.724557,0,False,False,False,True,False,False,0
545.0,258.0,16.390303,17.603819,1,False,True,False,True,False,False,1
266.0,32.0,6.515872,6.091543,0,False,False,False,True,False,False,0
112.0,37.0,13.906987,11.271026,1,False,False,False,True,False,False,1
476.0,329.0,26.602903,25.401005,1,False,False,False,True,False,False,1
365.0,244.0,21.634592,29.729227,1,True,False,False,True,False,False,1
44.0,32.0,23.702835,31.797468,1,True,False,False,True,False,False,1
374.0,130.0,10.349881,10.57945,1,False,False,True,True,False,True,0
587.0,408.0,25.101671,31.979406,1,False,False,False,True,False,False,0
280.0,142.0,18.513483,25.391218,1,False,False,False,True,False,True,0
400.0,193.0,19.266909,26.144644,1,False,False,False,True,False,True,0
280.0,136.0,17.759493,24.637228,1,False,False,False,True,False,True,0
337.0,134.0,14.636072,14.742905,1,False,False,False,True,False,False,1
1115.0,293.0,13.149723,11.759864,0,False,False,False,True,False,False,0
1276.0,69.0,0.0,2.3,1,True,False,False,True,False,False,0
715.0,42.0,0.0,2.461319,0,False,True,False,True,False,False,0
1017.0,524.0,20.395025,22.049473,1,False,False,False,True,False,False,1
450.0,191.0,17.224146,25.31878,1,False,False,False,True,False,True,1
337.0,231.0,23.852108,32.536972,1,False,False,True,True,False,False,1
248.0,102.0,14.205083,15.7596,1,False,True,False,True,False,False,0
141.0,33.0,8.089052,5.9,1,False,False,False,True,False,False,0
202.0,64.0,11.793213,10.896793,1,False,False,False,True,False,False,0
525.0,31.0,2.722734,3.242844,1,False,False,False,True,False,False,0
285.0,14.0,4.011378,8.017668,0,False,False,False,True,False,False,0
436.0,47.0,4.438088,2.360976,1,False,False,False,True,False,False,0
464.0,132.0,10.654972,11.163878,1,False,False,False,True,False,False,0
422.0,149.0,14.706542,13.871095,1,False,False,False,True,False,False,0
642.0,413.0,24.91838,28.51089,1,False,False,False,True,False,False,0
404.0,108.0,9.2602,10.180428,1,False,False,False,True,False,False,0
439.0,316.0,27.610683,26.927343,1,False,False,False,True,False,False,1
296.0,63.0,9.771913,10.242967,0,False,False,False,True,False,False,1
505.0,36.0,3.153397,2.748367,0,False,False,False,True,False,False,0
948.0,495.0,22.276062,30.370697,1,False,False,False,True,False,False,1
309.0,174.0,22.096596,30.191235,1,False,False,False,True,False,False,1
363.0,27.0,3.26223,4.001728,0,False,False,False,True,False,False,0
254.0,17.0,3.000055,6.601596,1,False,False,False,True,False,False,0
552.0,178.0,11.079601,11.38436,0,False,True,False,True,False,False,0
466.0,23.0,2.381729,2.849194,0,False,False,False,True,False,False,0
328.0,57.0,5.847981,5.375697,0,False,True,False,True,False,False,1
369.0,10.0,1.598623,1.790845,0,False,False,False,True,False,False,0
477.0,359.0,27.127031,35.811893,1,False,False,False,True,False,False,1
363.0,47.0,5.200871,6.553901,1,False,False,False,True,False,False,0
498.0,108.0,7.364055,7.201319,0,False,True,False,True,False,False,0
208.0,28.0,5.381688,5.218951,0,False,False,False,True,False,False,0
379.0,61.0,7.946165,11.116813,1,False,False,False,True,False,False,0
96.0,32.0,14.011709,22.106344,1,False,False,False,True,False,False,1
974.0,138.0,3.098095,3.186822,0,True,False,False,True,False,False,0
1064.0,168.0,3.6685,2.911178,0,True,False,False,True,False,False,0
965.0,187.0,6.551774,5.794453,0,False,True,False,True,False,False,0
438.0,331.0,28.873522,36.968155,1,False,False,False,True,False,False,1
638.0,133.0,7.068365,6.050194,0,False,True,False,True,False,False,0
